0.038373, 0.141482, 0.767460, 0.005445
-0.071598, 0.396543, 0.050501, 0.028379
0.641948, -0.180754, 0.316430, 0.002093
0.287631, 0.139332, -0.582387, 0.028640
0.259510, 0.209325, -0.179669, 0.602589
-0.190341, 0.004212, 0.458348, 0.424804
0.096555, 0.119168, 0.712686, 0.012627
-0.258919, -0.110197, 0.224299, 1.342145
-0.683304, -0.066279, 0.167812, 0.001067
-0.486821, -0.508123, 0.061560, 0.000144
-0.046895, 0.707002, 0.190666, 0.000826
-0.350200, 0.457872, -0.001544, 0.000001
-0.254992, 0.390266, 0.310522, 0.058350
0.198842, 0.483047, -0.065068, 0.004847
0.506641, -0.269948, 0.348667, 0.008935
0.139294, -0.351879, -0.137256, 0.224137
0.262275, -0.137719, 0.265646, 0.917057
0.024069, 0.098814, 0.762167, 0.006790
-0.063398, 0.223787, 0.044847, 0.548511
0.091961, 0.506143, 0.051193, 0.003586
-0.008959, -0.060484, -0.626823, 0.063716
0.311855, 0.537458, -0.010996, 0.000023
-0.175895, 0.297081, 0.112068, 0.315796
0.107777, -0.281553, -0.219559, 1.003882
-0.532463, -0.392657, 0.328981, 0.002233
-0.498357, -0.692508, 0.140640, 0.000038
-0.337786, 0.248122, -0.038335, 0.012370
-0.728871, -0.455767, 0.471567, 0.000048
-0.022756, 0.498426, 0.159108, 0.030505
0.196561, -0.087529, 0.067574, 1.543261
0.233921, 0.184188, -0.756985, 0.002888
-0.698162, -0.345769, -0.128342, 0.000130
0.485188, -0.070919, -0.463550, 0.014891
0.228279, 0.289617, 0.581042, 0.018156
0.435116, -0.155739, 0.464638, 0.021602
0.015320, 0.008072, -0.000002, 0.000000
-0.603814, 0.162049, 0.449698, 0.002311
-0.512987, -0.194027, 0.101507, 0.006521
0.436220, -0.474478, 0.319451, 0.003045
-0.321168, 0.732785, 0.133431, 0.000094
-0.111271, 0.209765, 0.864193, 0.000787
-0.015857, -0.443185, 0.714361, 0.001532
-0.459873, -0.162484, 0.325115, 0.039109
0.451349, 0.067315, 0.755194, 0.000781
0.003437, -0.253732, 0.039866, 0.297038
-0.025273, -0.660652, -0.657554, 0.000230
0.033782, 0.032184, -0.789710, 0.004795
0.310124, 0.565103, 0.490439, 0.001294
0.363150, 0.006063, -0.345590, 0.219603
-0.180861, 0.767063, 0.368277, 0.000235
0.797886, 0.176290, 0.377933, 0.000139
-0.228183, 0.129884, 0.719680, 0.006389
0.235972, 0.261623, -0.904646, 0.000210
-0.579672, -0.118364, 0.432552, 0.004322
0.012668, -0.026320, 0.689423, 0.024680
-0.118024, -0.867190, 0.242582, 0.000049
0.157368, -0.472282, -0.452632, 0.014730
0.175479, -0.248159, 0.046446, 0.154931
0.317360, -0.248050, -0.751409, 0.001358
0.020199, -0.198416, 0.350511, 1.442138
-0.133998, 0.406012, -0.111384, 0.070279
0.031959, -0.615613, -0.100319, 0.001802
0.072138, -0.863986, 0.073851, 0.000009
-0.011193, -0.396390, -0.506567, 0.032227
0.106373, 0.054658, -0.011236, 0.312952
-0.400115, 0.548204, 0.206589, 0.001536
0.516633, -0.150486, 0.701238, 0.000654
0.241459, -0.404999, 0.125907, 0.037487
0.396062, -0.399144, -0.219778, 0.012823
-0.231837, -0.385503, 0.555473, 0.010037
0.879544, 0.172444, 0.051350, 0.000003
-0.508593, 0.330778, 0.002327, 0.000001
-0.007425, 0.001597, 0.956341, 0.000309
0.388562, -0.088553, -0.772826, 0.001042
0.357120, -0.443497, 0.402607, 0.007328
-0.773852, 0.112650, 0.070199, 0.000042
-0.042311, 0.365164, 0.454402, 0.078866
0.302057, 0.518172, -0.193229, 0.006016
0.175181, 0.023785, 0.006225, 0.032841
-0.298562, 0.604696, 0.097304, 0.000579
0.091315, 0.279690, 0.490819, 0.115948
-0.125756, -0.225527, -0.066686, 0.690306
-0.298861, -0.247239, 0.198431, 0.250498
-0.375764, -0.456512, -0.023991, 0.000192
-0.150783, -0.376506, -0.403264, 0.078729
-0.291623, 0.388577, 0.198640, 0.046502
0.158508, 0.149317, 0.925038, 0.000324
-0.072492, 0.052247, 0.763367, 0.006856
0.370245, 0.440380, -0.155745, 0.007445
-0.489243, 0.414962, -0.065007, 0.000516
-0.055636, -0.073654, -0.815122, 0.002939
0.660604, -0.417785, 0.526651, 0.000122
-0.064700, -0.223598, -0.257867, 2.245229
0.093688, -0.259251, 0.017946, 0.041730
0.261181, 0.006828, 0.648387, 0.018412
-0.065428, 0.171435, -0.627322, 0.040687
-0.045617, -0.226224, 0.501743, 0.176760
-0.429550, 0.127788, -0.061922, 0.017780
-0.184071, 0.265149, -0.509114, 0.070004
0.042837, -0.272354, 0.184734, 1.545058
0.320812, -0.601706, -0.658460, 0.000172
-0.332287, 0.472584, -0.046866, 0.000920
0.380293, 0.042756, -0.176287, 0.259283
0.190747, -0.015873, -0.450881, 0.464731
0.329509, 0.301695, 0.686993, 0.002121
-0.226336, -0.180718, -0.542169, 0.063434
0.233079, 0.260307, -0.429374, 0.126293
-0.530186, -0.301573, 0.427774, 0.003362
0.155177, 0.082536, 0.732450, 0.008434
-0.257749, 0.138434, -0.125928, 0.924022
0.014658, -0.147663, -0.581801, 0.095639
-0.190603, -0.331161, 0.285784, 0.237275
-0.168438, 0.057588, 0.506219, 0.241943
-0.428974, -0.212331, -0.675101, 0.001758
0.032644, -0.361454, -0.737630, 0.002328
0.034428, -0.335370, 0.853225, 0.000514
-0.054503, 0.385010, -0.854133, 0.000346
-0.756467, 0.623473, 0.042942, 0.000000
0.524621, 0.367707, 0.102705, 0.001194
-0.329488, -0.355982, -0.330092, 0.039888
-0.254326, 0.095063, -0.481902, 0.160445
-0.082450, -0.854232, 0.202599, 0.000057
-0.062435, 0.173513, 0.437115, 0.584461
0.604630, 0.278372, 0.295345, 0.002201
0.177239, -0.208525, 0.766597, 0.002931
0.683452, 0.180758, 0.393936, 0.000846
0.286163, -0.783242, -0.350109, 0.000111
0.006825, -0.002289, -0.676568, 0.030640
-0.517295, 0.644649, -0.197753, 0.000099
0.041001, -0.093831, -0.613443, 0.070809
0.013783, 0.101227, 0.959435, 0.000265
-0.663757, 0.376132, -0.411491, 0.000311
0.497820, -0.687840, -0.005599, 0.000000
0.634234, 0.113650, 0.617588, 0.000431
-0.025312, 0.017902, 0.820029, 0.002958
0.698016, 0.235419, -0.189314, 0.000490
0.417744, -0.149774, -0.542819, 0.012404
0.870497, 0.200143, 0.074168, 0.000006
-0.235671, -0.396806, -0.086055, 0.024875
-0.605273, -0.207779, -0.115652, 0.001472
-0.012453, -0.105649, 0.499022, 0.387052
-0.001477, 0.408815, -0.592412, 0.010387
0.502938, 0.601016, -0.094626, 0.000071
-0.217244, -0.394125, 0.792264, 0.000499
0.160656, 0.146856, 0.566815, 0.079910
0.187252, -0.180108, -0.321763, 1.000606
0.133894, 0.311371, -0.035731, 0.048808
-0.588767, -0.074852, -0.065992, 0.001309
0.203574, 0.357082, 0.119193, 0.104574
-0.119899, 0.396060, -0.675051, 0.003457
0.201817, 0.069467, 0.078546, 2.011474
0.437755, -0.125548, 0.155443, 0.065019
-0.075862, 0.158631, -0.670844, 0.021886
-0.257402, 0.643941, -0.040703, 0.000079
0.216192, -0.123209, -0.582136, 0.051640
0.600182, 0.104975, -0.329776, 0.005359
-0.398775, 0.178042, 0.020558, 0.002613
0.136116, 0.671142, -0.162953, 0.001060
-0.521312, -0.183264, -0.010881, 0.000082
-0.102233, -0.317190, 0.332664, 0.361951
-0.049252, 0.020170, 0.005135, 0.230391
-0.314221, 0.199816, -0.574238, 0.019047
0.428088, -0.414522, 0.269715, 0.007453
-0.280630, -0.375420, 0.026160, 0.002300
0.406326, -0.143617, -0.085428, 0.043323
-0.572976, 0.058516, -0.687701, 0.000491
-0.097077, 0.235338, -0.945627, 0.000196
0.555923, -0.513182, 0.046476, 0.000031
-0.199617, -0.831728, -0.441567, 0.000059
-0.618768, 0.268523, 0.539439, 0.000567
0.260855, -0.211006, -0.150973, 0.522074
0.464926, 0.052512, 0.384117, 0.037977
0.245960, 0.398119, -0.859753, 0.000163
0.211496, -0.331310, -0.184784, 0.222855
-0.006426, 0.010617, 0.819142, 0.003030
-0.145223, 0.705285, -0.289248, 0.000855
0.767969, 0.171770, 0.107159, 0.000083
0.108988, 0.677782, -0.724601, 0.000081
-0.085061, 0.012654, -0.554054, 0.183834
-0.068561, 0.252214, -0.562414, 0.061523
-0.038927, -0.408413, -0.282891, 0.155747
-0.072968, 0.308959, -0.060340, 0.194413
-0.045268, -0.018894, -0.755279, 0.008374
-0.002445, -0.000644, 0.901090, 0.000780
-0.168884, 0.483673, -0.579138, 0.003615
-0.559421, -0.178156, -0.027172, 0.000265
-0.068811, -0.270647, 0.136551, 1.255961
0.458134, -0.421219, -0.762329, 0.000116
-0.054652, -0.172099, 0.436592, 0.605082
0.373696, -0.739576, -0.547406, 0.000051
0.800237, 0.124289, -0.492154, 0.000097
-0.242545, -0.014074, -0.112094, 1.918423
-0.814639, -0.053366, 0.268489, 0.000152
-0.317125, 0.183817, -0.825779, 0.000626
-0.020732, 0.060045, -0.436514, 1.093988
0.508406, 0.028891, 0.439360, 0.013946
0.109971, 0.286417, -0.254466, 0.830409
0.221071, -0.135222, -0.506662, 0.131154
-0.318804, -0.057148, -0.072903, 0.240091
-0.228073, 0.397228, 0.604606, 0.005201
-0.375026, 0.296784, 0.670186, 0.001877
0.280365, 0.223558, 0.163961, 0.374006
-0.194326, -0.489667, 0.501545, 0.006448
0.578094, -0.395121, 0.505483, 0.000499
-0.327369, -0.100640, 0.424469, 0.144026
-0.497034, -0.432457, -0.301539, 0.002459
0.129270, 0.340282, 0.008149, 0.001635
-0.683160, 0.395462, 0.105337, 0.000077
-0.090083, 0.012088, -0.902383, 0.000700
-0.711051, 0.553445, -0.402053, 0.000031
-0.447208, 0.259381, -0.601519, 0.002675
0.398852, -0.319811, -0.087644, 0.010175
-0.022176, -0.036292, 0.679373, 0.028593
0.060371, 0.194075, 0.558827, 0.098433
0.270955, -0.147667, 0.271114, 0.749007
-0.000978, 0.007646, -0.003991, 0.324612
-0.048671, 0.182864, 0.735628, 0.007548
-0.500084, -0.296315, -0.508743, 0.002829
0.518675, -0.388914, 0.256019, 0.002983
0.619665, 0.224874, -0.429466, 0.001539
-0.000080, 0.002500, -0.002101, 0.099680
0.848175, 0.173134, 0.490928, 0.000039
-0.794205, 0.171031, -0.552784, 0.000063
0.807997, 0.222462, -0.496543, 0.000060
0.241048, 0.099807, -0.057270, 0.505143
0.653015, -0.330884, 0.400722, 0.000543
0.060842, -0.337428, 0.135786, 0.415496
-0.124879, 0.030471, 0.652887, 0.035251
0.013804, 0.268776, 0.842974, 0.000928
0.596044, 0.272201, 0.269032, 0.002659
0.275943, -0.657292, -0.058050, 0.000109
0.039678, 0.476353, 0.277431, 0.053627
-0.197521, -0.498208, -0.582179, 0.002595
0.176164, -0.259684, 0.070211, 0.271228
-0.005458, 0.005431, -0.005864, 0.687729
0.152366, -0.809171, 0.122857, 0.000053
0.405617, -0.156738, -0.214547, 0.115509
-0.376395, -0.127776, -0.448417, 0.058112
-0.369192, -0.415103, 0.508352, 0.004080
-0.065381, -0.045431, -0.939638, 0.000384
0.033212, -0.456050, -0.133556, 0.052594
-0.008574, -0.185427, -0.477437, 0.341035
0.090655, 0.939368, 0.149045, 0.000008
0.735224, -0.411797, -0.048435, 0.000007
0.024974, 0.388008, 0.117945, 0.154211
-0.385835, -0.656016, -0.073496, 0.000069
0.158353, -0.173484, -0.107999, 2.112660
0.088935, 0.211493, -0.709296, 0.009160
-0.123813, 0.330221, -0.527003, 0.041505
-0.199094, 0.104927, -0.277060, 2.163430
0.299774, -0.619234, 0.054596, 0.000154
-0.093902, -0.896902, -0.319884, 0.000034
-0.856418, -0.350813, 0.135918, 0.000009
-0.884523, 0.052235, 0.068314, 0.000006
0.714431, -0.063155, -0.463249, 0.000504
0.281185, -0.921791, 0.178817, 0.000007
0.497732, -0.034920, -0.169707, 0.032590
-0.190283, -0.428088, 0.392767, 0.035464
-0.296862, -0.159463, -0.191124, 0.578825
0.304759, 0.109101, -0.474537, 0.104010
-0.483245, 0.011213, -0.723017, 0.000909
0.254630, 0.036305, 0.541950, 0.083837
0.218348, -0.355142, -0.331205, 0.112043
-0.058863, -0.518752, 0.121377, 0.014068
0.545829, -0.408790, -0.033467, 0.000067
0.665931, 0.033395, 0.411510, 0.001502
0.663799, 0.281586, 0.590050, 0.000188
-0.295101, -0.089723, -0.345272, 0.452720
0.003216, 0.020799, 0.011907, 2.155443
0.109966, 0.239691, -0.227893, 1.715819
-0.152003, 0.118872, -0.378388, 1.119987
0.409297, -0.312358, -0.039613, 0.002171
-0.000669, 0.019350, -0.503484, 0.444498
-0.307749, -0.038953, 0.630563, 0.016241
-0.297968, -0.588471, 0.249245, 0.002425
-0.300285, 0.262006, -0.108564, 0.115034
-0.022218, 0.016174, 0.646847, 0.048618
0.065105, -0.045560, -0.008675, 0.398796
-0.258745, 0.108477, -0.609856, 0.027524
0.048563, 0.417104, -0.742076, 0.001322
-0.005708, 0.006054, -0.001359, 0.037791
-0.001073, -0.039451, -0.443291, 1.047382
-0.102708, -0.509108, -0.144315, 0.018778
0.315880, 0.136861, 0.911840, 0.000199
0.092201, 0.069380, 0.568481, 0.134157
0.024392, 0.016190, 0.475533, 0.665880
-0.387362, 0.040161, -0.639182, 0.007029
0.128658, 0.327301, 0.285921, 0.373174
0.222039, -0.425962, -0.574710, 0.005624
-0.372027, 0.264943, 0.457972, 0.024668
0.191673, -0.313219, -0.124729, 0.244615
0.064886, -0.057497, 0.858256, 0.001465
-0.640052, 0.654995, 0.216636, 0.000021
-0.145059, 0.211487, 0.356591, 0.756449
0.031940, 0.052633, -0.476565, 0.618993
0.544549, 0.529132, 0.286908, 0.000429
-0.296813, 0.529688, 0.323984, 0.005642
-0.014180, 0.347570, 0.124722, 0.345518
-0.191924, 0.087250, -0.034098, 0.492695
0.031247, 0.562675, -0.439283, 0.006307
-0.276750, 0.363446, -0.290704, 0.072775
-0.141188, -0.250134, -0.041306, 0.169865
0.237925, -0.190860, 0.384769, 0.331001
0.297399, 0.374603, -0.068892, 0.012289
0.008930, -0.028536, 0.736463, 0.011577
-0.081849, 0.557623, 0.184610, 0.011067
0.120508, -0.032817, -0.858431, 0.001337
-0.314660, 0.403535, -0.369595, 0.021560
0.175344, -0.236138, -0.198720, 1.155529
-0.045008, -0.185597, -0.512231, 0.204790
-0.514137, 0.181071, -0.509252, 0.004679
-0.102392, -0.490546, -0.579099, 0.004157
0.243296, -0.026459, -0.140572, 2.286601
